Category,City,Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID (Returns),Order ID,Person,Postal Code,Product ID,Product Name,Profit,Quantity,Region (People),Region,Returned,Row ID,Sales,Segment,Ship Date,Ship Mode,State1,Sub-Category
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0.2,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-BI-10004781,GBC Wire Binding Strips,$27,3,West,West,Yes,138,76.176,Consumer,10/19/2018,Standard Class,California,Binders
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0.2,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-BI-10004781,GBC Wire Binding Strips,$27,3,West,West,Yes,138,76.176,Consumer,10/19/2018,Standard Class,California,Binders
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0.2,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-BI-10004781,GBC Wire Binding Strips,$27,3,West,West,Yes,138,76.176,Consumer,10/19/2018,Standard Class,California,Binders
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,$18,6,West,West,Yes,139,65.88,Consumer,10/19/2018,Standard Class,California,Supplies
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,$18,6,West,West,Yes,139,65.88,Consumer,10/19/2018,Standard Class,California,Supplies
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,$18,6,West,West,Yes,139,65.88,Consumer,10/19/2018,Standard Class,California,Supplies
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,$18,6,West,West,Yes,139,65.88,Consumer,10/19/2018,Standard Class,California,Supplies
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,$18,6,West,West,Yes,139,65.88,Consumer,10/19/2018,Standard Class,California,Supplies
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,$18,6,West,West,Yes,139,65.88,Consumer,10/19/2018,Standard Class,California,Supplies
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,$18,6,West,West,Yes,139,65.88,Consumer,10/19/2018,Standard Class,California,Supplies
Furniture,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,$21,14,West,West,Yes,140,43.12,Consumer,10/19/2018,Standard Class,California,Furnishings
Furniture,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,$21,14,West,West,Yes,140,43.12,Consumer,10/19/2018,Standard Class,California,Furnishings
Furniture,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,$21,14,West,West,Yes,140,43.12,Consumer,10/19/2018,Standard Class,California,Furnishings
Furniture,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,$21,14,West,West,Yes,140,43.12,Consumer,10/19/2018,Standard Class,California,Furnishings
Furniture,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,$21,14,West,West,Yes,140,43.12,Consumer,10/19/2018,Standard Class,California,Furnishings
Furniture,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,$21,14,West,West,Yes,140,43.12,Consumer,10/19/2018,Standard Class,California,Furnishings
Furniture,Roseville,United States,LC-16885,Lena Creighton,0,1,10/13/2018,CA-2018-145583,CA-2018-145583,Anna Andreadi,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,$21,14,West,West,Yes,140,43.12,Consumer,10/19/2018,Standard Class,California,Furnishings
Furniture,Denver,United States,BS-11755,Bruce Stewart,0.5,1,8/3/2016,CA-2016-133690,CA-2016-133690,Anna Andreadi,80219,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,-$162,2,West,West,Yes,202,218.75,Consumer,8/5/2016,First Class,Colorado,Tables
Furniture,Denver,United States,BS-11755,Bruce Stewart,0.5,1,8/3/2016,CA-2016-133690,CA-2016-133690,Anna Andreadi,80219,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,-$162,2,West,West,Yes,202,218.75,Consumer,8/5/2016,First Class,Colorado,Tables
Office Supplies,Denver,United States,BS-11755,Bruce Stewart,0.2,1,8/3/2016,CA-2016-133690,CA-2016-133690,Anna Andreadi,80219,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",$0,1,West,West,Yes,203,2.6,Consumer,8/5/2016,First Class,Colorado,Appliances
Office Supplies,Denver,United States,BS-11755,Bruce Stewart,0.2,1,8/3/2016,CA-2016-133690,CA-2016-133690,Anna Andreadi,80219,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",$0,1,West,West,Yes,203,2.6,Consumer,8/5/2016,First Class,Colorado,Appliances
Office Supplies,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,OFF-LA-10004544,Avery 505,$9,2,East,East,Yes,213,23.68,Corporate,1/9/2017,Standard Class,Ohio,Labels
Office Supplies,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,OFF-LA-10004544,Avery 505,$9,2,East,East,Yes,213,23.68,Corporate,1/9/2017,Standard Class,Ohio,Labels
Office Supplies,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,OFF-LA-10004544,Avery 505,$9,2,East,East,Yes,213,23.68,Corporate,1/9/2017,Standard Class,Ohio,Labels
Office Supplies,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,OFF-LA-10004544,Avery 505,$9,2,East,East,Yes,213,23.68,Corporate,1/9/2017,Standard Class,Ohio,Labels
Office Supplies,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,OFF-LA-10004544,Avery 505,$9,2,East,East,Yes,213,23.68,Corporate,1/9/2017,Standard Class,Ohio,Labels
Furniture,Medina,United States,VW-21775,Victoria Wilson,0.5,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,-$244,5,East,East,Yes,214,452.45,Corporate,1/9/2017,Standard Class,Ohio,Bookcases
Furniture,Medina,United States,VW-21775,Victoria Wilson,0.5,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,-$244,5,East,East,Yes,214,452.45,Corporate,1/9/2017,Standard Class,Ohio,Bookcases
Furniture,Medina,United States,VW-21775,Victoria Wilson,0.5,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,-$244,5,East,East,Yes,214,452.45,Corporate,1/9/2017,Standard Class,Ohio,Bookcases
Furniture,Medina,United States,VW-21775,Victoria Wilson,0.5,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,-$244,5,East,East,Yes,214,452.45,Corporate,1/9/2017,Standard Class,Ohio,Bookcases
Furniture,Medina,United States,VW-21775,Victoria Wilson,0.5,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,-$244,5,East,East,Yes,214,452.45,Corporate,1/9/2017,Standard Class,Ohio,Bookcases
Technology,Medina,United States,VW-21775,Victoria Wilson,0.4,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-PH-10002844,Speck Products Candyshell Flip Case,-$15,3,East,East,Yes,215,62.982,Corporate,1/9/2017,Standard Class,Ohio,Phones
Technology,Medina,United States,VW-21775,Victoria Wilson,0.4,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-PH-10002844,Speck Products Candyshell Flip Case,-$15,3,East,East,Yes,215,62.982,Corporate,1/9/2017,Standard Class,Ohio,Phones
Technology,Medina,United States,VW-21775,Victoria Wilson,0.4,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-PH-10002844,Speck Products Candyshell Flip Case,-$15,3,East,East,Yes,215,62.982,Corporate,1/9/2017,Standard Class,Ohio,Phones
Technology,Medina,United States,VW-21775,Victoria Wilson,0.4,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-PH-10002844,Speck Products Candyshell Flip Case,-$15,3,East,East,Yes,215,62.982,Corporate,1/9/2017,Standard Class,Ohio,Phones
Technology,Medina,United States,VW-21775,Victoria Wilson,0.4,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-PH-10002844,Speck Products Candyshell Flip Case,-$15,3,East,East,Yes,215,62.982,Corporate,1/9/2017,Standard Class,Ohio,Phones
Technology,Medina,United States,VW-21775,Victoria Wilson,0.7,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,-$950,9,East,East,Yes,216,1188,Corporate,1/9/2017,Standard Class,Ohio,Machines
Technology,Medina,United States,VW-21775,Victoria Wilson,0.7,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,-$950,9,East,East,Yes,216,1188,Corporate,1/9/2017,Standard Class,Ohio,Machines
Technology,Medina,United States,VW-21775,Victoria Wilson,0.7,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,-$950,9,East,East,Yes,216,1188,Corporate,1/9/2017,Standard Class,Ohio,Machines
Technology,Medina,United States,VW-21775,Victoria Wilson,0.7,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,-$950,9,East,East,Yes,216,1188,Corporate,1/9/2017,Standard Class,Ohio,Machines
Technology,Medina,United States,VW-21775,Victoria Wilson,0.7,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,-$950,9,East,East,Yes,216,1188,Corporate,1/9/2017,Standard Class,Ohio,Machines
Technology,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$4,2,East,East,Yes,217,89.584,Corporate,1/9/2017,Standard Class,Ohio,Accessories
Technology,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$4,2,East,East,Yes,217,89.584,Corporate,1/9/2017,Standard Class,Ohio,Accessories
Technology,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$4,2,East,East,Yes,217,89.584,Corporate,1/9/2017,Standard Class,Ohio,Accessories
Technology,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$4,2,East,East,Yes,217,89.584,Corporate,1/9/2017,Standard Class,Ohio,Accessories
Technology,Medina,United States,VW-21775,Victoria Wilson,0.2,1,1/2/2017,CA-2017-146262,CA-2017-146262,Chuck Magee,44256,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$4,2,East,East,Yes,217,89.584,Corporate,1/9/2017,Standard Class,Ohio,Accessories
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,$2,2,East,East,Yes,220,5.584,Consumer,12/27/2017,First Class,Ohio,Fasteners
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,$2,2,East,East,Yes,220,5.584,Consumer,12/27/2017,First Class,Ohio,Fasteners
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,$2,2,East,East,Yes,220,5.584,Consumer,12/27/2017,First Class,Ohio,Fasteners
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,$2,2,East,East,Yes,220,5.584,Consumer,12/27/2017,First Class,Ohio,Fasteners
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,$2,2,East,East,Yes,220,5.584,Consumer,12/27/2017,First Class,Ohio,Fasteners
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,$2,2,East,East,Yes,220,5.584,Consumer,12/27/2017,First Class,Ohio,Fasteners
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$8,6,East,East,Yes,221,22.704,Consumer,12/27/2017,First Class,Ohio,Paper
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$8,6,East,East,Yes,221,22.704,Consumer,12/27/2017,First Class,Ohio,Paper
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$8,6,East,East,Yes,221,22.704,Consumer,12/27/2017,First Class,Ohio,Paper
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$8,6,East,East,Yes,221,22.704,Consumer,12/27/2017,First Class,Ohio,Paper
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$8,6,East,East,Yes,221,22.704,Consumer,12/27/2017,First Class,Ohio,Paper
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$8,6,East,East,Yes,221,22.704,Consumer,12/27/2017,First Class,Ohio,Paper
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-BI-10002852,Ibico Standard Transparent Covers,-$14,4,East,East,Yes,222,19.776,Consumer,12/27/2017,First Class,Ohio,Binders
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-BI-10002852,Ibico Standard Transparent Covers,-$14,4,East,East,Yes,222,19.776,Consumer,12/27/2017,First Class,Ohio,Binders
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-BI-10002852,Ibico Standard Transparent Covers,-$14,4,East,East,Yes,222,19.776,Consumer,12/27/2017,First Class,Ohio,Binders
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-BI-10002852,Ibico Standard Transparent Covers,-$14,4,East,East,Yes,222,19.776,Consumer,12/27/2017,First Class,Ohio,Binders
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-BI-10002852,Ibico Standard Transparent Covers,-$14,4,East,East,Yes,222,19.776,Consumer,12/27/2017,First Class,Ohio,Binders
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-BI-10002852,Ibico Standard Transparent Covers,-$14,4,East,East,Yes,222,19.776,Consumer,12/27/2017,First Class,Ohio,Binders
Furniture,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$19,4,East,East,Yes,223,72.704,Consumer,12/27/2017,First Class,Ohio,Furnishings
Furniture,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$19,4,East,East,Yes,223,72.704,Consumer,12/27/2017,First Class,Ohio,Furnishings
Furniture,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$19,4,East,East,Yes,223,72.704,Consumer,12/27/2017,First Class,Ohio,Furnishings
Furniture,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$19,4,East,East,Yes,223,72.704,Consumer,12/27/2017,First Class,Ohio,Furnishings
Furniture,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$19,4,East,East,Yes,223,72.704,Consumer,12/27/2017,First Class,Ohio,Furnishings
Furniture,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$19,4,East,East,Yes,223,72.704,Consumer,12/27/2017,First Class,Ohio,Furnishings
Technology,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,-$384,4,East,East,Yes,224,479.988,Consumer,12/27/2017,First Class,Ohio,Machines
Technology,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,-$384,4,East,East,Yes,224,479.988,Consumer,12/27/2017,First Class,Ohio,Machines
Technology,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,-$384,4,East,East,Yes,224,479.988,Consumer,12/27/2017,First Class,Ohio,Machines
Technology,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,-$384,4,East,East,Yes,224,479.988,Consumer,12/27/2017,First Class,Ohio,Machines
Technology,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,-$384,4,East,East,Yes,224,479.988,Consumer,12/27/2017,First Class,Ohio,Machines
Technology,Dublin,United States,JB-15925,Joni Blumstein,0.7,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,-$384,4,East,East,Yes,224,479.988,Consumer,12/27/2017,First Class,Ohio,Machines
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,$3,2,East,East,Yes,225,27.168,Consumer,12/27/2017,First Class,Ohio,Art
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,$3,2,East,East,Yes,225,27.168,Consumer,12/27/2017,First Class,Ohio,Art
Office Supplies,Dublin,United States,JB-15925,Joni Blumstein,0.2,1,12/24/2017,CA-2017-169397,CA-2017-169397,Chuck Magee,43017,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,$3,2,East,East,Yes,225,27.168,Consumer,12/27/2017,First Class,Ohio,Art
